filename,LLM-decision,Reason
Tp_D_NRN_S_N_nat10125_ani00005_11635.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and well-lit compared to the rest of the image, suggesting it was added in post-processing. The lighting and focus do not match the background, which is a common sign of image manipulation."
Tp_D_NRN_S_N_nat10125_ani00017_11636.jpg,Authentic,"There are no obvious signs of manipulation in this image. The bird appears naturally integrated into the scene, with consistent lighting and shadows. The perspective and focus also match the background, suggesting the image is unedited."
Tp_D_NRN_S_N_nat10125_ani00070_11634.jpg,Spliced,"The eagle in the image appears to be unnaturally sharp and well-lit compared to the rest of the scene, suggesting it was added to the photo. The lighting and focus do not match the background, which is a common sign of image manipulation."
Tp_D_NRN_S_N_nat10126_ani10123_11651.jpg,Spliced,"Explanation: The image shows a cat with two heads, which is not natural. This indicates that the image has been manipulated or spliced to add an extra head to the cat."
Tp_D_NRN_S_N_nat10131_ani00005_11903.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and its lighting and color tone do not match the rest of the landscape, indicating that it was likely added to the image later."
Tp_D_NRN_S_N_nat10131_ani00070_11902.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and well-lit compared to the rest of the landscape, suggesting it was added to the image. The lighting and focus do not match the background, which is a common sign of splicing."
Tp_D_NRN_S_N_nat10138_arc10125_11941.jpg,Spliced,"The sign in the foreground appears to be digitally inserted into the landscape. The lighting, shadows, and resolution of the sign do not match the rest of the image, indicating manipulation."
Tp_D_NRN_S_N_nat10139_ani00005_11950.jpg,Spliced,"The bird in the sky appears to be unnaturally large and does not blend well with the rest of the image, suggesting it was added in post-processing. The lighting and sharpness of the bird do not match the background, which is a common sign of image manipulation."
Tp_D_NRN_S_N_nat10139_ani00058_11951.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and does not blend well with the rest of the image, suggesting it was added later. The lighting and focus on the bird do not match the background, which is a common sign of image manipulation."
Tp_D_NRN_S_N_nat10139_ani00070_11944.jpg,Spliced,"The eagle in the image appears to be unnaturally sharp and well-lit compared to the rest of the landscape, suggesting it was added to the photo. The lighting and focus do not match the background, which is a common sign of image manipulation."
Tp_D_NRN_S_N_nat10139_cha00063_11942.jpg,Spliced,"The lighting and sharpness of the woman in the red dress do not match the background scenery, indicating that she was added to the image. The edges around her also appear unnaturally sharp compared to the softer focus of the landscape, further suggesting manipulation."
Tp_D_NRN_S_N_nat10139_cha00070_11943.jpg,Spliced,"The lighting and sharpness of the person in the foreground do not match the background scenery, indicating that the image has been manipulated to place the person onto the landscape."
Tp_D_NRN_S_N_nat10140_arc10125_11958.jpg,Spliced,"Explanation: The sign in the lower left corner of the image appears to be digitally inserted. Its lighting, sharpness, and perspective do not match the natural landscape, indicating that the image has been manipulated."
Tp_D_NRN_S_N_nat10145_ani00021_11987.jpg,Spliced,"The elk in the foreground appears to have different lighting and sharpness compared to the background, indicating it was added to the image. The edges around the elk also look unnaturally sharp, further suggesting manipulation."
Tp_D_NRN_S_N_nat10145_ani00024_11981.jpg,Spliced,"The lighting, sharpness, and color tone of the animal do not match the background, indicating that the animal was added to the image from a different source. The edges around the animal also appear unnaturally sharp compared to the rest of the scene."
Tp_D_NRN_S_N_nat10145_ani00031_11984.jpg,Spliced,"Explanation: The lion in the image appears out of place in the rural, fenced field setting, which is not a natural habitat for lions. The lighting and sharpness of the lion do not match the rest of the scene, indicating that it was digitally inserted into the image."
Tp_D_NRN_S_N_nat10145_ani00036_11985.jpg,Spliced,"The tiger in the image appears to be unnaturally placed on the field. Its lighting, sharpness, and scale do not match the rest of the scene, indicating that it was added to the photo through editing."
Tp_D_NRN_S_N_nat10145_ani00041_11982.jpg,Spliced,"The animal in the foreground appears to be unnaturally placed onto the grassy field. The lighting, shadows, and edges around the animal do not match the rest of the scene, indicating that the image has been manipulated."
Tp_D_NRN_S_N_nat10145_ani00085_11989.jpg,Spliced,"The deer in the image appears to be unnaturally placed on top of the fence, with lighting and shadows that do not match the rest of the scene. The edges around the deer also look inconsistent with the background, indicating that it has been digitally inserted into the image."
Tp_D_NRN_S_N_nat10145_ani00097_11980.jpg,Spliced,"The sheep in the image appears to be unnaturally placed on the fence, with lighting and shadow inconsistencies compared to the rest of the scene. This suggests that the image has been manipulated."
Tp_D_NRN_S_N_nat10145_ani00097_11988.jpg,Spliced,"The sheep in the foreground appear to be unnaturally sharp and bright compared to the rest of the image, and their edges do not blend well with the background, indicating that they have been added to the photo."
Tp_D_NRN_S_N_nat10149_ani00005_12006.jpg,Spliced,"The bird in the sky appears to be unnaturally added to the image. Its lighting, sharpness, and edges do not match the rest of the scene, indicating that it has been digitally inserted."
Tp_D_NRN_S_N_nat10149_ani00058_12005.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and does not blend well with the rest of the image, indicating it was likely added in post-processing. The lighting and edges of the bird do not match the overall scene, which is a common sign of image manipulation."
Tp_D_NRN_S_N_nat10149_ani00070_12007.jpg,Spliced,"The eagle in the sky appears to be unnaturally added to the image. Its lighting, sharpness, and edges do not match the rest of the scene, indicating that it has been digitally inserted."
Tp_D_NRN_S_N_nat10153_ani00021_12133.jpg,Spliced,"The image appears to be manipulated because the lighting, shadows, and edges of the animal do not match the rest of the scene. The animal looks unnaturally placed in the field, suggesting it was added from a different image."
Tp_D_NRN_S_N_nat10156_ani00005_12015.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and brightly colored compared to the rest of the image, suggesting it was added later. The lighting and focus do not match the background, indicating manipulation."
Tp_D_NRN_S_N_nat10156_ani00031_12018.jpg,Spliced,"The animal in the foreground appears to be unnaturally placed in the scene. The lighting, shadows, and edges around the animal do not match the rest of the image, indicating that it was added from a different source."
Tp_D_NRN_S_N_nat10156_ani00058_12013.jpg,Spliced,"The bird on the left side of the image appears to be unnaturally added. Its lighting, sharpness, and edges do not match the rest of the scene, indicating that it was inserted into the photo."
Tp_D_NRN_S_N_nat10156_ani00070_12014.jpg,Spliced,"The image appears to be manipulated. The eagle flying above the tree looks out of place due to differences in lighting, sharpness, and scale compared to the rest of the scene. This suggests that the eagle was added to the image, making it spliced."
Tp_D_NRN_S_N_nat10156_cha00062_12010.jpg,Spliced,"Explanation: The image shows a person dressed in what appears to be a Roman or ancient costume standing in a grassy field with a tree. The lighting, shadows, and overall integration of the person do not match the background, indicating that the person was digitally added to the scene."
Tp_D_NRN_S_N_nat10158_ani00005_12026.jpg,Spliced,"The bird in the sky appears to be digitally added to the image. Its lighting, color, and sharpness do not match the rest of the scene, making it look out of place and indicating manipulation."
Tp_D_NRN_S_N_nat10158_ani00058_12027.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and well-lit compared to the rest of the image, suggesting it was added later. The lighting and edges do not match the natural look of the background, indicating manipulation."
Tp_D_NRN_S_N_nat10159_ani00031_12059.jpg,Spliced,"The image shows a landscape with a tree and a large cat (possibly a lioness or similar animal) standing in the field. The lighting, sharpness, and scale of the animal do not match the rest of the scene, indicating that the animal was digitally added to the landscape photo."
Tp_D_NRN_S_N_nat10159_ani00058_12051.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and overall composition appear natural, and the bird in the sky fits well with the scene."
Tp_D_NRN_S_N_nat10159_ani00070_12052.jpg,Spliced,"Explanation: The eagle in the image appears to be unnaturally sharp and well-lit compared to the rest of the scene, suggesting it was added to the photo. The lighting and shadows on the eagle do not match the natural lighting of the landscape, indicating manipulation."
Tp_D_NRN_S_N_nat10159_ani00099_12054.jpg,Spliced,"Explanation: The cow under the tree appears to be unnaturally placed and does not blend seamlessly with the rest of the image. The lighting and shadows on the cow do not match the environment, indicating that it was likely added to the photo using editing software."
Tp_D_NRN_S_N_nat10161_cha00063_12080.jpg,Authentic,"The image shows a large rock formation in the sea that resembles the profile of a face, with a person windsurfing in the foreground. While the rock's shape is unusual and coincidentally resembles a face, there are no obvious signs of digital manipulation or splicing. Such natural formations do exist and can appear to look like familiar objects or faces due to pareidolia."
Tp_D_NRN_S_N_nat10164_ani00058_12091.jpg,Spliced,"The bird in the image appears to be digitally added. Its lighting, sharpness, and edges do not match the rest of the natural scenery, indicating manipulation."
Tp_D_NRN_S_N_nat10164_ani00070_12092.jpg,Spliced,"The eagle in the foreground appears to be unnaturally sharp and well-lit compared to the rest of the image, suggesting it was added later. The lighting and focus do not match the background scenery, indicating manipulation."
Tp_D_NRN_S_N_pla10120_ani10122_11607.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The flowers and background appear natural and consistent."
Tp_D_NRN_S_N_pla10121_cha00062_11655.jpg,Spliced,"The image appears to show a person dressed as a Roman soldier standing in a modern forest. The lighting, shadows, and overall integration of the person with the background do not match perfectly, suggesting that the person was added to the forest scene using image editing software. This combination is unusual and likely manipulated."
Tp_D_NRN_S_N_pla10122_ani10122_11606.jpg,Authentic,"The image appears to show a natural scene with flowers and a butterfly. There are no visible signs of manipulation or splicing; the lighting, shadows, and focus are consistent throughout the image."
Tp_D_NRN_S_N_sec00064_cha00052_11409.jpg,Spliced,"The person standing in the center of the image appears to have different lighting and color tones compared to the rest of the scene, making them look out of place. This suggests that the image has been manipulated and the person was added in post-processing."
Tp_D_NRN_S_N_sec00081_cha00042_11115.jpg,Spliced,"The man in the yellow jacket appears to be unnaturally placed among the white sculptures. The lighting and shadows on the man do not match the rest of the scene, and the edges around him look inconsistent with the background, indicating that he was added to the image."
Tp_D_NRN_S_N_sec00087_cha00052_11471.jpg,Spliced,"The man in the center of the image appears to be out of proportion and does not blend naturally with the lighting and focus of the rest of the scene, indicating that he was likely added to the image."
Tp_D_NRN_S_N_sec00098_ani00100_11629.jpg,Spliced,"Explanation: The rooster appears out of place among the geese, both in terms of size and lighting. Its presence is unusual in this context, suggesting it was digitally added to the image."
Tp_D_NRN_S_N_sec00098_cha00042_11114.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the people and geese all appear natural and consistent."
Tp_D_NRN_S_O_ani10126_ani00037_12463.jpg,Spliced,"The image shows two tigers, but the lighting, sharpness, and blending of the tiger on the right do not match the rest of the scene, indicating it was added from a different source. The edges around the right tiger also appear unnatural, further suggesting manipulation."
Tp_D_NRN_S_O_ani10127_ani00021_12468.jpg,Spliced,"Explanation: The animal on the right side of the field appears to be edited into the image. Its lighting, sharpness, and shadow do not match the other animals and the overall scene, indicating manipulation."
Tp_D_NRN_S_O_ani10146_ani10163_12494.jpg,Spliced,"The image shows two giraffes, but the smaller giraffe appears to have an unnatural color and texture, which suggests it has been digitally inserted or altered. The lighting and blending do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_S_O_ani10178_ani10200_12484.jpg,Spliced,"Explanation: The bird on the left appears to be unnaturally placed next to the bird on the right. The lighting, focus, and color tones between the two birds do not match, suggesting that the image has been manipulated to combine two separate bird images onto the same branch. This is a common sign of splicing."
Tp_D_NRN_S_O_nat10153_ani00036_12134.jpg,Spliced,"Explanation: The tiger in the image appears to be unnaturally placed in the field. Its size, lighting, and sharpness do not match the rest of the scene, indicating that it was added to the image through editing."
Tp_D_NRN_S_O_nat10156_ani00036_12019.jpg,Spliced,"The tiger in the image appears to be unnaturally placed on the landscape. The lighting, shadows, and resolution of the tiger do not match the rest of the scene, indicating that it was added to the image through editing."
Tp_D_NRN_S_O_nat10156_ani00084_12023.jpg,Spliced,"The image shows a landscape with a tree and a deer. The deer appears to be unnaturally placed in the scene, with lighting and shadow that do not match the rest of the image, indicating that it has been digitally added. This suggests the image has been manipulated."
Tp_D_NRN_S_O_nat10159_ani00036_12061.jpg,Spliced,"The image shows a tiger in a grassy field with a tree and blue sky. The tiger appears out of place due to differences in lighting, sharpness, and scale compared to the rest of the scene, indicating it was added to the image."
Tp_D_NRN_S_O_nat10159_ani00084_12055.jpg,Spliced,"The deer in the image appears to be unnaturally placed and does not blend well with the lighting and sharpness of the rest of the scene, indicating that it was added to the photo."
Tp_D_NRN_S_O_nat10159_ani00097_12056.jpg,Spliced,"The sheep in the image appears to be unnaturally placed on the field. The lighting, shadows, and edges around the sheep do not blend seamlessly with the background, indicating that the sheep was likely added to the image using photo editing software."
